sample	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts
NFW	1639	0.09090909090909091	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				1.0909090909090908
NFW	666702	0.45454545454545453	Undibacterium oligocarboniphilum	Undibacterium	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				5.454545454545454
NFW	188913	0.18181818181818182	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				2.1818181818181817
NFW	28901	0.09090909090909091	Salmonella enterica	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				1.0909090909090908
NFW	288426	0.18181818181818182	Paracoccus marinus	Paracoccus	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria				2.1818181818181817
NFW	unassigned	0.0												0.0
ST05071	300419	0.7637814396452516	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				28870.93841859051
ST05071	1352	0.08300478257395537	Enterococcus faecium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				3137.580781295513
ST05071	1354	0.003029135139452545	Enterococcus hirae	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				114.5013082713062
ST05071	562	0.0828142544954733	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				3130.378819928891
ST05071	332950	0.00039345281643093054	Enterococcus termitis	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				14.872516461089175
ST05071	2005703	0.002092710990319064	Enterococcus wangshanyuanii	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				79.10447543406062
ST05071	188913	0.024361321455904753	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				920.8579510331997
ST05071	44007	0.0003064694275089396	Enterococcus pseudoavium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				11.584544359837917
ST05071	623	0.0006319503436883879	Shigella flexneri	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				23.887722991421064
ST05071	33945	0.0016858500051524343	Enterococcus avium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				63.725130194762016
ST05071	2116	0.0010894719664432803	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				41.182040331555996
ST05071	195	0.0011627870124289977	Campylobacter coli	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				43.95334906981611
ST05071	1500960	0.001657910621318053	Campylobacter sp. RM16704	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				62.669021485822405
ST05071	197	0.0013380474664123267	Campylobacter jejuni	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				50.57819423038595
ST05071	1355	0.0004267194878716114	Enterococcus columbae	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				16.12999664154691
ST05071	1351	0.0022598260838600985	Enterococcus faecalis	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				85.42142596991172
ST05071	44008	0.00207999115653951	Enterococcus cecorum	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				78.62366571719348
ST05071	36835	0.001755319146763196	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				66.35106374764881
ST05071	160453	0.006861763751150081	Enterococcus gilvus	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				259.37466979347306
ST05071	1499973	0.016338042026116512	Escherichia marmotae	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				617.5779885872041
ST05071	1353	0.0003090293590277436	Enterococcus gallinarum	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				11.681309771248708
ST05071	519472	0.0006958874277333037	Vagococcus teuberi	Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				26.30454476831888
ST05071	1606	0.0007536248352413281	Lactobacillus aviarius	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				28.4870187721222
ST05071	180332	0.0005319148936170213	Robinsoniella peoriensis	Robinsoniella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				20.106382978723406
ST05071	47917	0.0006382978723403935	Serratia fonticola	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				24.127659574466875
ST05071	unassigned	0.0												0.0
ST05072	850	0.06446924067542593	Fusobacterium mortiferum	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				5731.831249970769
ST05072	36835	0.16221908082078818	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				14422.574037614635
ST05072	52787	0.011864022858306822	Anaerofilum pentosovorans	Anaerofilum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				1054.8065442863428
ST05072	1650663	0.0650464914455994	Fournierella massiliensis	Fournierella	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				5783.153461445351
ST05072	1550024	0.22255918526463372	Ruthenibacterium lactatiformans	Ruthenibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				19787.292043508056
ST05072	201	0.13644292559225793	Campylobacter lari	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				12130.867628556469
ST05072	497724	0.00655436601470741	Campylobacter subantarcticus	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				582.7355736356063
ST05072	195	0.00163450222712169	Campylobacter coli	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				145.32032400893522
ST05072	197	0.0017771223343071394	Campylobacter jejuni	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				158.00039249857915
ST05072	1500960	0.00022542818410239596	Campylobacter sp. RM16704	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				20.04236899217582
ST05072	260714	0.00013853137934442624	Campylobacter insulaenigrae	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				12.316547874754248
ST05072	52786	0.00020105622157530335	Anaerofilum agile	Anaerofilum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				17.87550654781707
ST05072	745368	0.00037621460280941625	Gemmiger formicilis	Gemmiger	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				33.44848790657958
ST05072	2610895	0.006821051830462838	Flintibacter sp. KGMB00164	Flintibacter		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				606.44607614279
ST05072	2109688	0.0003351036357564361	Clostridiales bacterium CCNA10			Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				29.79339404783322
ST05072	703	0.00022536734877850898	Plesiomonas shigelloides	Plesiomonas		Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				20.036960245199676
ST05072	1031542	0.000749083812052601	Campylobacter volucris	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				66.59954356197265
ST05072	13335	0.09042278512889267	Anaerobiospirillum succiniciproducens	Anaerobiospirillum	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria				8039.308980239589
ST05072	179995	0.009194070148746286	Anaerobiospirillum thomasii	Anaerobiospirillum	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria				817.4263887847349
ST05072	853	0.0010674609768053466	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				94.90582052580976
ST05072	214851	0.00019487372138177365	Subdoligranulum variabile	Subdoligranulum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				17.32583282061073
ST05072	433287	0.008741631476002236	Anaerotignum aminivorans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				777.2009712684068
ST05072	160404	0.003053959360186572	Anaerotignum lactatifermentans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				271.52141879546775
ST05072	2358141	0.0003136845877094608	Anaerotignum faecicola	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				27.88906932407274
ST05072	188913	0.07796971622305093	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				6932.131529959012
ST05072	248039	0.07521648948390823	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres		Bacteria				6687.347647035313
ST05072	562	0.016598093539838397	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				1475.7033004399523
ST05072	622	0.00011549994857801681	Shigella dysenteriae	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				10.268869428174318
ST05072	31971	0.011966227840096667	Amedibacillus dolichus	Amedibacillus	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				1063.8933848073145
ST05072	1834207	0.0036407591344273693	Erysipelotrichaceae bacterium I46		Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				323.69261312366854
ST05072	180163	0.00019246978940292437	Cetobacterium ceti	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				17.1121040362352
ST05072	39494	0.0037627392278257563	Absiella tortuosum	Absiella	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				334.53761926753236
ST05072	83771	0.00022487166930179497	Succinivibrio dextrinosolvens	Succinivibrio	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria				19.992890374283988
ST05072	1720200	0.0005842138072227296	Anaerotruncus rubiinfantis	Anaerotruncus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				51.94128117255845
ST05072	623	0.00030868178866817655	Shigella flexneri	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				27.44428046691024
ST05072	624	0.0001242714787892803	Shigella sonnei	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				11.048728636197332
ST05072	564	0.0002577080363695378	Escherichia fergusonii	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				22.912306097542867
ST05072	300419	0.009841859594403828	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				875.0200528192555
ST05072	1352	0.0023121739856486875	Enterococcus faecium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				205.5707647160535
ST05072	28901	0.00039377297390257124	Salmonella enterica	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				35.0095675637298
ST05072	2116	0.0007887686267422513	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				70.12784106640008
ST05072	159	0.00049580816731272	Brachyspira hyodysenteriae	Brachyspira	Brachyspiraceae	Brachyspirales	Spirochaetia	Spirochaetes		Bacteria				44.08131253943931
ST05072	1082276	0.00020283061390065807	Hydrogenispora ethanolica	Hydrogenispora				Firmicutes	Terrabacteria group	Bacteria				18.03326422067971
ST05072	44008	0.0002405840135882793	Enterococcus cecorum	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				21.389843480106737
ST05072	287	0.0001352204092671054	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria			Pseudomonas aeruginosa group	12.022176147119806
ST05072	unassigned	0.0												0.0
ST05073	562	0.24209078404401652	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				176.0
ST05073	300419	0.10316406475365111	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				75.00027507590436
ST05073	1834207	0.014836370618182501	Erysipelotrichaceae bacterium I46		Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				10.786041439418678
ST05073	80878	0.002286205993810693	Acidovorax temperans	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				1.6620717575003738
ST05073	2478662	0.003215857279916955	Acidovorax sp. 1608163	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				2.3379282424996264
ST05073	287	0.0811554332874828	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria			Pseudomonas aeruginosa group	58.99999999999999
ST05073	36835	0.06602475928473177	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				47.99999999999999
ST05073	248039	0.001375515818431912	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres		Bacteria				1.0
ST05073	28101	0.014711073612318142	Phyllobacterium myrsinacearum	Phyllobacterium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				10.69495051615529
ST05073	1867719	0.030680948395934955	Phyllobacterium zundukense	Phyllobacterium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				22.305049483844712
ST05073	863372	0.05364511691884457	Herbaspirillum huttiense	Herbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				39.0
ST05073	31971	0.04907546161806781	Amedibacillus dolichus	Amedibacillus	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				35.6778605963353
ST05073	329	0.055020632737276476	Ralstonia pickettii	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				40.0
ST05073	1747	0.012379642365887207	Cutibacterium acnes	Cutibacterium	Propionibacteriaceae	Propionibacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				9.0
ST05073	188913	0.07427785419532325	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				54.0
ST05073	106649	0.023383768913342505	Acinetobacter guillouiae	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria				17.0
ST05073	54006	0.013755158184319119	Peptoniphilus ivorii	Peptoniphilus	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria				10.0
ST05073	39494	0.02412118014339204	Absiella tortuosum	Absiella	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				17.536097964246014
ST05073	28901	0.001375515818431912	Salmonella enterica	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				1.0
ST05073	1337094	0.0041265474552957355	Ercella succinigenes	Ercella	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				2.9999999999999996
ST05073	319644	0.006876861437572407	Saccharofermentans acetigenes	Saccharofermentans	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				4.9994782651151395
ST05073	236753	0.004126541525702898	Fastidiosipila sanguinis	Fastidiosipila	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				2.9999956891860067
ST05073	884684	0.030262071589682058	Mageeibacillus indolicus	Mageeibacillus	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				22.000526045698855
ST05073	1354300	0.002751031636863824	Peptoniphilus mikwangii	Peptoniphilus	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria				2.0
ST05073	166486	0.006128035704622895	Roseburia intestinalis	Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				4.455081957260845
ST05073	341220	0.002751031636863824	Lactonifactor longoviformis	Lactonifactor	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				2.0
ST05073	115544	0.0013765162203991624	Parasporobacterium paucivorans	Parasporobacterium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				1.000727292230191
ST05073	861	0.0027018327438077844	Fusobacterium ulcerans	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				1.9642324047482593
ST05073	1352	0.004126169084038021	Enterococcus faecium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				2.9997249240956414
ST05073	1679721	0.01312818535145662	Herbinix luporum	Herbinix	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				9.544190750508962
ST05073	666702	0.0068775790921595595	Undibacterium oligocarboniphilum	Undibacterium	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				5.0
ST05073	571915	0.012379642365887207	Corynebacterium mustelae	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				9.0
ST05073	1549855	0.001375515818431912	Haematospirillum jordaniae	Haematospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria				1.0
ST05073	1402	0.0041265474552957355	Bacillus licheniformis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria			Bacillus subtilis group	2.9999999999999996
ST05073	180282	0.002809708711889789	Delftia tsuruhatensis	Delftia	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				2.0426582335438765
ST05073	80866	0.006818902017133594	Delftia acidovorans	Delftia	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				4.957341766456123
ST05073	1961362	0.002751031636863824	Sphingomonas sp. NIC1	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria				2.0
ST05073	2109688	0.001375515818431912	Clostridiales bacterium CCNA10			Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				1.0
ST05073	850	0.0014247147114879513	Fusobacterium mortiferum	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				1.0357675952517407
ST05073	2082188	0.002751031636863824	Sphingobium sp. YG1	Sphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria				2.0
ST05073	573	0.002751031636863824	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				2.0
ST05073	1839799	0.002751031636863824	Streptococcus sp. FDAARGOS_192	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				2.0
ST05073	1852377	0.002751031636863824	Actinomyces pacaensis	Actinomyces	Actinomycetaceae	Actinomycetales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				2.0
ST05073	40324	0.001375515818431912	Stenotrophomonas maltophilia	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria		Bacteria			Stenotrophomonas maltophilia group	1.0
ST05073	1396	0.001375515818431912	Bacillus cereus	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria			Bacillus cereus group	1.0
ST05073	1354360	0.001375515818431912	Planktothrix spiroides	Planktothrix	Microcoleaceae	Oscillatoriales		Cyanobacteria	Terrabacteria group	Bacteria				1.0
ST05073	unassigned	0.0												0.0
ST05074	300419	0.5206342443336304	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				17073.15877443274
ST05074	1352	0.08513801710270225	Enterococcus faecium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				2791.930994848915
ST05074	160453	0.002476498106124327	Enterococcus gilvus	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				81.21180239413505
ST05074	33945	0.0008561379418507027	Enterococcus avium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				28.07533152711009
ST05074	111831	0.004648353537094384	Defluviicoccus vanus	Defluviicoccus	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria				152.43345754193612
ST05074	1500960	0.04746221041132924	Campylobacter sp. RM16704	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				1556.4282660187198
ST05074	197	0.006906709612868215	Campylobacter jejuni	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				226.49172833478738
ST05074	195	0.016255716664415942	Campylobacter coli	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				533.0737165761919
ST05074	2505970	0.001994480287537952	Campylobacter armoricus	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				65.40499206923207
ST05074	201	0.00044911187705053444	Campylobacter lari	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				14.727725784118176
ST05074	1499973	0.02350246781794111	Escherichia marmotae	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				770.7164271537428
ST05074	562	0.024286480063068817	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				796.4265407082157
ST05074	1869241	0.0010628932551702286	Nostoc sp. CENA543	Nostoc	Nostocaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria				34.855458516797306
ST05074	1351	0.0018492204916784002	Enterococcus faecalis	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				60.64148758360978
ST05074	2116	0.020206969369472482	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				662.6471465331111
ST05074	188913	0.08634248165158234	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				2831.42900080034
ST05074	850	0.014709302095473744	Fusobacterium mortiferum	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				482.36214361687047
ST05074	2005703	0.0010132657654423466	Enterococcus wangshanyuanii	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				33.22802424615087
ST05074	519472	0.0004289305007830426	Vagococcus teuberi	Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				14.065917912178316
ST05074	36835	0.00757744536171172	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				248.48716574661242
ST05074	1354	0.0007282935690592891	Enterococcus hirae	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				23.88293101016127
ST05074	13335	0.02001137448965316	Anaerobiospirillum succiniciproducens	Anaerobiospirillum	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria				656.2330036391961
ST05074	179995	0.0022114577265611186	Anaerobiospirillum thomasii	Anaerobiospirillum	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria				72.52033322711875
ST05074	2130	0.00590969053601473	Ureaplasma urealyticum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				193.79648174753106
ST05074	42096	0.0017488102894377589	Ureaplasma gallorale	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				57.34873582153243
ST05074	134821	0.0011125586388619003	Ureaplasma parvum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				36.484135444198294
ST05074	1384459	0.0024515266324938714	Methyloceanibacter caenitepidi	Methyloceanibacter		Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				80.39291285937152
ST05074	643672	0.000558330032689958	Singulisphaera rosea	Singulisphaera	Isosphaeraceae	Isosphaerales	Planctomycetia	Planctomycetes	PVC group	Bacteria				18.309316762001792
ST05074	1636152	0.0012006719536361374	Planctomyces sp. SH-PL62	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycetia	Planctomycetes	PVC group	Bacteria				39.373635375589856
ST05074	406548	0.0012337707858092798	Aquisphaera giovannonii	Aquisphaera	Isosphaeraceae	Isosphaerales	Planctomycetia	Planctomycetes	PVC group	Bacteria				40.45904537904371
ST05074	2119	0.0005353780941605156	Mycoplasma muris	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				17.55665384180579
ST05074	490573	0.0014893439335395527	Solirubrobacter ginsenosidimutans	Solirubrobacter	Solirubrobacteraceae	Solirubrobacterales	Thermoleophilia	Actinobacteria	Terrabacteria group	Bacteria				48.84005561256255
ST05074	496014	0.0011060449839942516	Baekduia soli	Baekduia	Baekduiaceae	Rubrobacterales	Rubrobacteria	Actinobacteria	Terrabacteria group	Bacteria				36.27053316012349
ST05074	758823	0.0010188162628545958	Vampirovibrio chlorellavorus	Vampirovibrio		Vampirovibrionales		Candidatus Melainabacteria	Terrabacteria group	Bacteria				33.41004170779076
